Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
91790561a	9.52261e-01	787363	39472	748550	21790	17023	46028	4308	5500	170	32265	13763	6.55483e+01	5.63011e+01	8.13564e+01	2.95399e+01	38813	2.34433e+00	1.28003e+00	7.83273e-01
91802865	9.36911e-01	774671	52164	734640	23357	16674	46145	4822	5738	410	31785	14360	8.44421e+01	7.13640e+01	8.24251e+01	2.97804e+01	40031	2.21344e+00	1.40080e+00	8.40362e-01
91803494	9.36515e-01	774343	52492	735185	23038	16120	44660	4986	5632	229	30625	14035	7.65019e+01	6.29824e+01	8.28575e+01	2.93139e+01	39158	2.18204e+00	1.42916e+00	8.85298e-01
AU-26302_2	9.52715e-01	787738	39097	747903	22230	17605	47674	4296	5470	40	33302	14372	5.51078e+01	4.92150e+01	7.81091e+01	3.10875e+01	39835	2.31714e+00	1.26271e+00	7.85375e-01
1050797398a	9.57917e-01	792039	34796	750887	23790	17362	48797	4234	5483	94	34366	14431	6.72206e+01	5.67943e+01	8.19835e+01	2.93348e+01	41152	2.38140e+00	1.37023e+00	7.72205e-01
AU-14601_2	9.49074e-01	784728	42107	745730	21075	17923	47308	4340	5273	59	32973	14335	4.99478e+01	4.60813e+01	7.57581e+01	3.20076e+01	38998	2.30017e+00	1.17586e+00	8.23061e-01
1050790575	9.63964e-01	797039	29796	754730	23260	19049	50877	4552	5929	132	36338	14539	6.68729e+01	5.72355e+01	8.14944e+01	2.95614e+01	42309	2.49935e+00	1.22106e+00	7.67752e-01
91807128	9.50406e-01	785829	41006	745617	21074	19138	49087	4326	5937	268	34778	14309	6.61055e+01	5.71232e+01	8.13319e+01	2.95847e+01	40212	2.43050e+00	1.10116e+00	7.28651e-01
91801655	9.50106e-01	785581	41254	745983	22379	17219	47249	4230	5338	130	33080	14169	3.82808e+01	3.72068e+01	6.91248e+01	3.32395e+01	39598	2.33467e+00	1.29967e+00	7.92432e-01
91791869	9.55054e-01	789672	37163	744442	27738	17492	52335	4589	5798	1069	37301	15034	5.41379e+01	4.82486e+01	7.76185e+01	3.14898e+01	45230	2.48111e+00	1.58575e+00	7.91480e-01
1050797491a	9.41039e-01	778084	48751	741914	18764	17406	43840	4121	5615	87	30854	12986	1.09918e+02	7.81404e+01	8.91252e+01	2.38741e+01	36170	2.37594e+00	1.07802e+00	7.33927e-01
91808578	9.51958e-01	787112	39723	745788	24111	17213	48836	4264	5437	96	34324	14512	3.72330e+01	3.55311e+01	6.88167e+01	3.33313e+01	41324	2.36521e+00	1.40074e+00	7.84256e-01
91807796	9.48892e-01	784577	42258	744124	22969	17484	48184	4332	5421	91	33751	14433	4.17239e+01	3.89690e+01	7.17026e+01	3.29653e+01	40453	2.33846e+00	1.31372e+00	7.99115e-01
AU-10701_1	9.50406e-01	785829	41006	743197	24497	18135	50212	4857	5698	472	34738	15474	9.96411e+01	7.42031e+01	8.67950e+01	2.64177e+01	42632	2.24493e+00	1.35081e+00	8.52404e-01
91791577	9.50453e-01	785868	40967	743715	22802	19351	50758	4921	5825	159	34833	15925	1.07169e+02	7.97302e+01	8.70489e+01	2.62054e+01	42153	2.18732e+00	1.17834e+00	8.44807e-01
1050797337a	9.56021e-01	790472	36363	749575	23366	17531	48731	4230	5467	147	34510	14221	6.67170e+01	5.66517e+01	8.14322e+01	2.97026e+01	40897	2.42669e+00	1.33284e+00	7.73733e-01
MC-7801_90127882	9.56002e-01	790456	36379	747603	24308	18545	51157	4404	5837	205	36570	14587	4.75953e+01	4.53092e+01	7.32014e+01	3.33647e+01	42853	2.50703e+00	1.31076e+00	7.54497e-01
1050797426a	9.51744e-01	786935	39900	748362	20389	18184	46789	4404	5564	50	33029	13760	8.08292e+01	6.45335e+01	8.52590e+01	2.69797e+01	38573	2.40036e+00	1.12126e+00	7.91517e-01
91791997	9.57699e-01	791859	34976	749569	24757	17533	49944	4328	5551	183	35602	14342	6.97749e+01	5.77812e+01	8.28029e+01	2.89408e+01	42290	2.48236e+00	1.41202e+00	7.79679e-01
91790825	9.58740e-01	792720	34115	751364	23602	17754	49503	4206	5401	116	35124	14379	5.43608e+01	4.88865e+01	7.75570e+01	3.14446e+01	41356	2.44273e+00	1.32939e+00	7.78745e-01
AU-1503_2	9.64358e-01	797365	29470	755427	23579	18359	50358	4529	5410	318	35969	14389	1.38771e+02	8.54479e+01	9.31461e+01	1.84344e+01	41938	2.49976e+00	1.28433e+00	8.37153e-01
90126097	9.65813e-01	798568	28267	756517	24521	17530	48926	4654	6001	13	34934	13992	7.55573e+01	6.34554e+01	8.37506e+01	2.78138e+01	42051	2.49671e+00	1.39880e+00	7.75537e-01
91790670	9.59150e-01	793059	33776	752207	23652	17200	48389	4226	5437	77	34014	14375	4.29239e+01	4.00405e+01	7.27644e+01	3.25008e+01	40852	2.36619e+00	1.37512e+00	7.77267e-01
MR-4302_1050792252	9.64457e-01	797447	29388	752362	26374	18711	53180	4720	5896	395	37945	15235	5.20879e+01	5.01533e+01	7.52815e+01	3.17319e+01	45085	2.49065e+00	1.40955e+00	8.00543e-01
91790631a	9.59070e-01	792993	33842	751486	24315	17192	48962	4297	5440	222	34639	14323	6.54054e+01	5.61380e+01	8.17284e+01	2.93197e+01	41507	2.41842e+00	1.41432e+00	7.89890e-01
1050793054	9.30536e-01	769400	57435	730894	21333	17173	45341	4898	5440	497	32168	13173	5.01619e+01	6.27530e+01	6.59638e+01	3.52264e+01	38506	2.44196e+00	1.24224e+00	9.00368e-01
91789658	9.57756e-01	791906	34929	748805	24250	18851	51988	4430	5534	40	36747	15241	4.02092e+01	3.71900e+01	7.15003e+01	3.29077e+01	43101	2.41106e+00	1.28640e+00	8.00506e-01
AU-21001_2	9.42388e-01	779199	47636	742179	19021	17999	45420	4219	5380	46	31426	13994	4.93960e+01	4.58349e+01	7.48198e+01	3.24162e+01	37020	2.24568e+00	1.05678e+00	7.84201e-01
86906422	9.61544e-01	795038	31797	754442	21687	18909	48396	4762	6347	44	34236	14160	8.91482e+01	7.36447e+01	8.47349e+01	2.70112e+01	40596	2.41780e+00	1.14691e+00	7.50276e-01
1050793186	9.69453e-01	801578	25257	759381	24735	17462	49302	4373	5984	195	35246	14056	7.23789e+01	5.96790e+01	8.40846e+01	2.74206e+01	42197	2.50754e+00	1.41650e+00	7.30782e-01
1050791431	9.64872e-01	797790	29045	756615	23723	17452	48631	4282	5714	86	34697	13934	5.13789e+01	4.67918e+01	7.69266e+01	3.12639e+01	41175	2.49010e+00	1.35933e+00	7.49387e-01
AU-3601_1	9.52741e-01	787760	39075	746065	23071	18624	51240	4103	4976	26	36487	14753	1.04361e+02	8.43455e+01	8.50773e+01	2.80054e+01	41695	2.47319e+00	1.23878e+00	8.24558e-01
91790628a	9.61386e-01	794908	31927	754037	22074	18797	50145	4122	5401	155	35418	14727	5.31094e+01	4.81628e+01	7.69395e+01	3.16410e+01	40871	2.40497e+00	1.17434e+00	7.63192e-01
AU-25201_2	9.60066e-01	793816	33019	753162	22649	18005	48790	4290	5579	54	34801	13989	1.08100e+02	7.62276e+01	8.96593e+01	2.31596e+01	40654	2.48774e+00	1.25793e+00	7.68955e-01
1050792788	9.68338e-01	800656	26179	758191	25094	17371	49426	4511	5899	329	35382	14044	7.10555e+01	5.92933e+01	8.35670e+01	2.78813e+01	42465	2.51937e+00	1.44459e+00	7.64706e-01
1050792937	9.66566e-01	799191	27644	755884	25788	17519	50510	4400	5916	300	36263	14247	6.10691e+01	5.24763e+01	8.09706e+01	2.95265e+01	43307	2.54531e+00	1.47200e+00	7.43746e-01
91790855	9.55079e-01	789693	37142	748096	24033	17564	49354	4287	5520	171	35004	14350	6.21079e+01	5.46193e+01	8.02815e+01	3.02177e+01	41597	2.43930e+00	1.36831e+00	7.76630e-01
1050797553a	9.63035e-01	796271	30564	754246	24263	17762	49905	4215	5667	120	35598	14307	1.08886e+02	7.51959e+01	9.01119e+01	2.25904e+01	42025	2.48815e+00	1.36601e+00	7.43780e-01
91790689a	9.58213e-01	792284	34551	751744	22695	17845	48683	4314	5388	183	34300	14383	5.24557e+01	4.78134e+01	7.63692e+01	3.19199e+01	40540	2.38476e+00	1.27178e+00	8.00668e-01
91791938	9.53115e-01	788069	38766	744961	24422	18686	51400	4747	5647	251	35681	15719	8.84390e+01	7.28346e+01	8.33216e+01	2.91894e+01	43108	2.26993e+00	1.30697e+00	8.40623e-01
1050797385a	9.56367e-01	790758	36077	750260	21822	18676	49264	4288	5622	214	34867	14397	6.38703e+01	5.43510e+01	8.11768e+01	2.98006e+01	40498	2.42182e+00	1.16845e+00	7.62718e-01
91791605	9.49253e-01	784876	41959	739220	24707	20949	55338	5378	5889	185	36920	18418	7.49574e+01	6.87852e+01	7.89180e+01	3.18695e+01	45656	2.00456e+00	1.17939e+00	9.13228e-01
91803061	9.39401e-01	776730	50105	740468	19957	16305	42867	4188	5512	63	30115	12752	3.84559e+01	3.70722e+01	6.88332e+01	3.35211e+01	36262	2.36159e+00	1.22398e+00	7.59797e-01
91803720	9.48610e-01	784344	42491	746320	21103	16921	45126	4364	5455	179	31565	13561	6.28132e+01	5.35219e+01	8.08656e+01	3.00015e+01	38024	2.32763e+00	1.24715e+00	8.00000e-01
AU-7901_2	9.46167e-01	782324	44511	744029	20248	18047	46503	4327	5512	91	32293	14210	5.10200e+01	4.68635e+01	7.58192e+01	3.20802e+01	38295	2.27255e+00	1.12196e+00	7.85015e-01
AU-11903_2	9.52064e-01	787200	39635	746182	23762	17256	49548	4036	4690	41	35207	14341	1.11095e+02	9.08338e+01	8.47224e+01	2.83938e+01	41018	2.45499e+00	1.37703e+00	8.60554e-01
AU-22301_2	9.64815e-01	797743	29092	754924	25489	17330	50289	4303	5557	133	36057	14232	1.07709e+02	7.52232e+01	9.01297e+01	2.25693e+01	42819	2.53352e+00	1.47080e+00	7.74339e-01
1050797466a	9.50704e-01	786075	40760	747151	21814	17110	46015	4364	5655	142	32507	13508	7.59488e+01	6.19124e+01	8.43061e+01	2.76411e+01	38924	2.40650e+00	1.27493e+00	7.71706e-01
1050791850	9.65028e-01	797919	28916	755589	26159	16171	48362	4298	5841	22	34546	13816	6.94141e+01	5.84786e+01	8.31815e+01	2.80752e+01	42330	2.50043e+00	1.61765e+00	7.35833e-01
AU-1206_1	9.35893e-01	773829	53006	735683	20082	18064	45766	4827	5617	90	31630	14136	1.15470e+02	8.56287e+01	8.88828e+01	2.38444e+01	38146	2.23755e+00	1.11171e+00	8.59356e-01
91792294	9.41363e-01	778352	48483	733654	26166	18532	53005	4773	5452	237	36595	16410	5.64961e+01	5.16228e+01	7.66119e+01	3.26796e+01	44698	2.23004e+00	1.41194e+00	8.75459e-01
1050797342a	9.58812e-01	792779	34056	751400	24232	17147	48779	4187	5560	149	34594	14185	4.64504e+01	4.20639e+01	7.48307e+01	3.22231e+01	41379	2.43877e+00	1.41319e+00	7.53058e-01
91789880	9.58704e-01	792690	34145	750918	23779	17993	49872	4331	5562	92	35384	14488	6.42153e+01	5.50979e+01	8.15605e+01	2.94270e+01	41772	2.44230e+00	1.32157e+00	7.78677e-01
91807137	9.09208e-01	751765	75070	712873	22132	16760	46154	4484	5014	373	31869	14285	6.07983e+01	6.76361e+01	6.86726e+01	3.62589e+01	38892	2.23094e+00	1.32053e+00	8.94296e-01
1050793052	9.31197e-01	769946	56889	736778	19539	13629	35995	4702	6100	203	25813	10182	1.17286e+02	8.87457e+01	9.00184e+01	2.24418e+01	33168	2.53516e+00	1.43363e+00	7.70820e-01
91790731	9.52906e-01	787896	38939	749093	21676	17127	46130	4301	5499	110	32322	13808	6.35834e+01	5.42016e+01	8.15820e+01	2.92998e+01	38803	2.34082e+00	1.26560e+00	7.82142e-01
AU-20301_4	9.55134e-01	789738	37097	749298	22145	18295	50112	3903	4720	84	35508	14604	1.07367e+02	8.82816e+01	8.45834e+01	2.83939e+01	40440	2.43139e+00	1.21044e+00	8.26907e-01
MC-34303_1050791443	9.67170e-01	799690	27145	755355	26301	18034	51985	4477	5907	103	37001	14984	5.23235e+01	4.68577e+01	7.79528e+01	3.06981e+01	44335	2.46937e+00	1.45841e+00	7.57914e-01
91805975	9.44760e-01	781161	45674	742575	21444	17142	46047	4241	5440	229	32625	13422	7.16206e+01	6.54150e+01	7.95826e+01	3.09196e+01	38586	2.43071e+00	1.25096e+00	7.79596e-01
AU-25701_1	9.48344e-01	784124	42711	746650	18902	18572	46259	4269	5518	169	32239	14020	5.80040e+01	5.19429e+01	7.83641e+01	3.11572e+01	37474	2.29950e+00	1.01777e+00	7.73650e-01
AU-2502_A	9.44106e-01	780620	46215	744620	19310	16690	42978	4143	5569	122	30175	12803	1.05339e+02	7.67997e+01	8.85307e+01	2.44449e+01	36000	2.35687e+00	1.15698e+00	7.43940e-01
91808629	8.98836e-01	743189	83646	710197	16875	16117	39022	4353	5734	39	26708	12314	1.19616e+02	8.46856e+01	8.92209e+01	2.38627e+01	32992	2.16891e+00	1.04703e+00	7.59156e-01
91807192	9.59292e-01	793176	33659	750883	24101	18192	50640	4357	5488	185	36058	14582	6.41738e+01	5.38472e+01	8.16994e+01	2.95041e+01	42293	2.47277e+00	1.32481e+00	7.93914e-01
91808227a	9.60512e-01	794185	32650	752666	24067	17452	49161	4241	5569	78	35104	14057	1.13062e+02	7.82259e+01	9.02688e+01	2.24272e+01	41519	2.49726e+00	1.37904e+00	7.61537e-01
AU-2305_3	9.39440e-01	776762	50073	737915	20526	18321	48441	3946	4781	75	34342	14099	1.05323e+02	8.65919e+01	8.38275e+01	2.91782e+01	38847	2.43578e+00	1.12035e+00	8.25350e-01
91802793	9.60599e-01	794257	32578	752861	23831	17565	49261	4322	5378	182	35002	14259	6.06462e+01	5.16580e+01	8.05571e+01	3.00784e+01	41396	2.45473e+00	1.35673e+00	8.03644e-01
91806579	9.57497e-01	791692	35143	751612	21947	18133	48295	4358	5560	41	34068	14227	6.06682e+01	5.27312e+01	8.02556e+01	3.01330e+01	40080	2.39460e+00	1.21033e+00	7.83813e-01
91791040a	9.62416e-01	795759	31076	753804	23906	18049	50424	4183	5397	212	35612	14812	5.29755e+01	4.85382e+01	7.68554e+01	3.16422e+01	41955	2.40427e+00	1.32451e+00	7.75060e-01
91789928a	9.59680e-01	793497	33338	752007	24364	17126	48889	4342	5385	186	34749	14140	6.88149e+01	5.83478e+01	8.28389e+01	2.85761e+01	41490	2.45750e+00	1.42263e+00	8.06314e-01
91807148	9.39089e-01	776472	50363	740144	18522	17806	44338	4198	5598	109	31208	13130	7.66840e+01	6.55351e+01	8.26805e+01	2.90144e+01	36328	2.37685e+00	1.04021e+00	7.49911e-01
91790678a	9.62294e-01	795658	31177	753945	24293	17420	49296	4340	5497	191	34951	14345	6.29759e+01	5.39264e+01	8.15005e+01	2.92799e+01	41713	2.43646e+00	1.39455e+00	7.89522e-01
91791927	9.56394e-01	790780	36055	743410	27957	19413	55465	5518	5800	410	36913	18552	5.60562e+01	5.35416e+01	7.53036e+01	3.28117e+01	47370	1.98970e+00	1.44012e+00	9.51379e-01
1050797534a	9.59944e-01	793715	33120	753387	22511	17817	48364	4158	5623	140	34473	13891	1.05487e+02	7.58966e+01	8.92023e+01	2.35542e+01	40328	2.48168e+00	1.26346e+00	7.39463e-01
91790653a	9.62583e-01	795897	30938	753429	23666	18802	51596	4265	5409	234	36761	14835	4.76510e+01	4.35173e+01	7.49981e+01	3.23386e+01	42468	2.47799e+00	1.25870e+00	7.88501e-01
91790559a	9.54523e-01	789233	37602	750242	21370	17621	46767	4299	5546	188	33080	13687	6.32716e+01	5.47642e+01	8.08019e+01	2.98433e+01	38991	2.41689e+00	1.21276e+00	7.75153e-01
91807166	9.48060e-01	783889	42946	740398	26387	17104	49684	5031	5880	180	34361	15323	8.88717e+01	7.05582e+01	8.49544e+01	2.76112e+01	43491	2.24245e+00	1.54274e+00	8.55612e-01
91790880	9.59108e-01	793024	33811	750835	24638	17551	49897	4266	5577	93	35341	14556	6.26457e+01	5.32282e+01	8.08746e+01	2.99697e+01	42189	2.42793e+00	1.40379e+00	7.64927e-01
91790591a	9.59376e-01	793246	33589	752387	23391	17468	48628	4241	5458	100	34243	14385	5.02134e+01	4.55689e+01	7.60918e+01	3.18675e+01	40859	2.38047e+00	1.33908e+00	7.77025e-01
AU-21301_1	9.46623e-01	782701	44134	744957	20707	17037	45023	4260	5498	105	31222	13801	5.22687e+01	4.74030e+01	7.69891e+01	3.15326e+01	37744	2.26230e+00	1.21541e+00	7.74827e-01
1050795217	9.58562e-01	792573	34262	753071	21270	18232	47106	4681	5947	50	33283	13823	7.86444e+01	6.98201e+01	8.11370e+01	2.97668e+01	39502	2.40780e+00	1.16663e+00	7.87120e-01
91791061a	9.58386e-01	792427	34408	751692	23156	17579	48507	4204	5603	192	34027	14480	5.42649e+01	4.86309e+01	7.77495e+01	3.12444e+01	40735	2.34993e+00	1.31725e+00	7.50312e-01
MC-34205_1050791422	9.65893e-01	798634	28201	754659	26437	17538	50964	4463	6086	82	36429	14535	4.96850e+01	4.57390e+01	7.62110e+01	3.14164e+01	43975	2.50630e+00	1.50741e+00	7.33322e-01
AU-1801_1	9.48938e-01	784615	42220	741772	26138	16705	49139	4794	5615	85	33980	15159	1.14697e+02	8.09391e+01	8.83181e+01	2.50138e+01	42843	2.24157e+00	1.56468e+00	8.53785e-01
1050797510a	9.51902e-01	787066	39769	747479	22831	16756	46410	4177	5756	144	33150	13260	1.33026e+02	8.44711e+01	9.19696e+01	2.05800e+01	39587	2.50000e+00	1.36256e+00	7.25678e-01
91802861	9.50710e-01	786080	40755	741219	25848	19013	53218	5030	5626	255	36411	16807	7.18551e+01	6.12611e+01	8.08186e+01	3.08419e+01	44861	2.16642e+00	1.35949e+00	8.94063e-01
1050793095	9.65967e-01	798695	28140	757744	23904	17047	48102	4232	5664	50	34335	13767	5.32075e+01	4.89616e+01	7.73135e+01	3.09754e+01	40951	2.49401e+00	1.40224e+00	7.47175e-01
AU-6501_2	9.52318e-01	787410	39425	748279	19826	19305	48662	4298	5476	87	34011	14651	5.36718e+01	4.86547e+01	7.72270e+01	3.14545e+01	39131	2.32141e+00	1.02699e+00	7.84879e-01
MR-1102_90127957	9.58712e-01	792697	34138	748852	26430	17415	50925	4497	5838	185	36418	14507	4.91647e+01	4.54720e+01	7.51035e+01	3.25024e+01	43845	2.51037e+00	1.51766e+00	7.70298e-01
91791046a	9.54859e-01	789511	37324	750043	22318	17150	46825	4272	5521	204	33030	13795	6.00579e+01	5.27364e+01	8.00416e+01	3.01616e+01	39468	2.39435e+00	1.30134e+00	7.73773e-01
1050797363a	9.57318e-01	791544	35291	745848	27603	18093	53692	4398	5699	309	38037	15655	5.14318e+01	4.65889e+01	7.68332e+01	3.16588e+01	45696	2.42970e+00	1.52562e+00	7.71714e-01
1050791407	9.64758e-01	797696	29139	757533	23045	17118	47238	4313	5730	60	33817	13421	6.71769e+01	5.78806e+01	8.20407e+01	2.87042e+01	40163	2.51971e+00	1.34624e+00	7.52705e-01
AU-21701_1	9.55666e-01	790178	36657	750621	21854	17703	47630	4152	5478	76	33907	13723	1.02616e+02	7.39499e+01	8.87934e+01	2.41547e+01	39557	2.47082e+00	1.23448e+00	7.57941e-01
91790794a	9.58917e-01	792866	33969	751926	23521	17419	48691	4208	5460	194	34515	14176	6.49142e+01	5.59966e+01	8.15923e+01	2.93360e+01	40940	2.43475e+00	1.35031e+00	7.70696e-01
1050797368a	9.57932e-01	792052	34783	751370	23290	17392	48332	4276	5466	165	34045	14287	5.53744e+01	4.93909e+01	7.78628e+01	3.12751e+01	40682	2.38294e+00	1.33912e+00	7.82291e-01
1050797531a	9.64201e-01	797235	29600	753742	26195	17298	50764	4290	5737	111	36493	14271	1.05880e+02	7.61311e+01	8.93917e+01	2.32804e+01	43493	2.55714e+00	1.51434e+00	7.47778e-01
91790621	9.50802e-01	786156	40679	746281	22989	16886	47265	4185	5311	113	33477	13788	4.28053e+01	4.05966e+01	7.22494e+01	3.28306e+01	39875	2.42798e+00	1.36142e+00	7.87987e-01
1050793355	9.64466e-01	797454	29381	755338	25196	16920	48974	4351	5711	119	34916	14058	5.08127e+01	4.70130e+01	7.62939e+01	3.14808e+01	42116	2.48371e+00	1.48913e+00	7.61863e-01
MC-32201_91805140	9.63707e-01	796827	30008	754717	21444	20666	52391	4493	5892	69	37441	14950	6.15398e+01	5.27933e+01	8.04007e+01	2.99716e+01	42110	2.50441e+00	1.03765e+00	7.62559e-01
91790782	9.54709e-01	789387	37448	747748	24062	17577	49512	4279	5425	205	34950	14562	4.21275e+01	3.96597e+01	7.20002e+01	3.29186e+01	41639	2.40008e+00	1.36895e+00	7.88756e-01
91790225	9.28925e-01	768068	58767	730759	19308	18001	45800	4121	5389	131	31652	14148	3.94402e+01	3.81051e+01	6.85699e+01	3.40961e+01	37309	2.23721e+00	1.07261e+00	7.64706e-01
1050791381	9.66309e-01	798978	27857	756217	24880	17881	50335	4417	5890	71	36097	14238	6.86867e+01	5.78663e+01	8.24649e+01	2.88975e+01	42761	2.53526e+00	1.39142e+00	7.49915e-01
91790851	9.54940e-01	789578	37257	749385	21902	18291	48812	4312	5360	76	34362	14450	4.56839e+01	4.25693e+01	7.36742e+01	3.25306e+01	40193	2.37799e+00	1.19742e+00	8.04478e-01
AU-16901_3	9.51561e-01	786784	40051	745729	23177	17878	50069	4038	4826	42	35501	14568	1.07327e+02	8.78716e+01	8.46564e+01	2.83747e+01	41055	2.43692e+00	1.29640e+00	8.36718e-01
CH-3901_90127902	9.62395e-01	795742	31093	753570	24013	18159	49873	4479	5979	79	35561	14312	6.60726e+01	5.56183e+01	8.19738e+01	2.91270e+01	42172	2.48470e+00	1.32237e+00	7.49122e-01
1050802164a	9.47031e-01	783038	43797	744856	20894	17288	45660	4274	5536	87	31853	13807	6.28890e+01	5.39726e+01	8.02366e+01	3.04089e+01	38182	2.30702e+00	1.20858e+00	7.72038e-01
91790647	9.55131e-01	789736	37099	748755	23588	17393	48816	4188	5370	198	34289	14527	4.00156e+01	3.76243e+01	7.06518e+01	3.30433e+01	40981	2.36036e+00	1.35618e+00	7.79888e-01
AU-12301_1	9.38835e-01	776262	50573	738994	18542	18726	46164	4292	5538	38	32182	13982	5.11412e+01	4.77287e+01	7.50330e+01	3.25735e+01	37268	2.30167e+00	9.90174e-01	7.75009e-01
AU-1604_1	9.52457e-01	787525	39310	747964	18358	21203	51781	4040	4943	49	36850	14931	1.11096e+02	8.91959e+01	8.49740e+01	2.82437e+01	39561	2.46802e+00	8.65821e-01	8.17317e-01
AU-21101_1	9.54822e-01	789480	37355	748481	22353	18646	49630	4366	5649	122	34776	14854	5.02981e+01	4.59647e+01	7.59998e+01	3.18687e+01	40999	2.34119e+00	1.19881e+00	7.72880e-01
91789945	9.58766e-01	792741	34094	751018	23199	18524	50430	4214	5603	99	35873	14557	5.78776e+01	5.22403e+01	7.80932e+01	3.13335e+01	41723	2.46431e+00	1.25238e+00	7.52097e-01
1065763181	9.54406e-01	789136	37699	749301	22798	17037	46464	4374	6034	341	33006	13458	6.71928e+01	5.98054e+01	8.01982e+01	3.00662e+01	39835	2.45252e+00	1.33815e+00	7.24892e-01
1050802258	9.66231e-01	798914	27921	755242	26583	17089	50557	4420	5784	168	36209	14348	4.47816e+01	4.15412e+01	7.41694e+01	3.21102e+01	43672	2.52363e+00	1.55556e+00	7.64177e-01
1050797500a	9.52783e-01	787794	39041	747517	23163	17114	47418	4355	5618	63	33441	13977	7.96796e+01	6.36469e+01	8.50952e+01	2.71758e+01	40277	2.39257e+00	1.35345e+00	7.75187e-01
91802810	9.49781e-01	785312	41523	742694	25291	17327	49420	4719	5806	178	34211	15209	8.41901e+01	6.95151e+01	8.35440e+01	2.87656e+01	42618	2.24939e+00	1.45963e+00	8.12780e-01
1050797579a	9.59150e-01	793059	33776	752310	24103	16646	47521	4203	5671	121	33950	13571	1.13854e+02	7.93230e+01	9.02389e+01	2.24691e+01	40749	2.50166e+00	1.44798e+00	7.41139e-01
91790992a	9.49104e-01	784752	42083	745188	21802	17762	47631	4326	5369	112	33302	14329	6.16069e+01	5.36645e+01	7.98946e+01	3.05304e+01	39564	2.32410e+00	1.22745e+00	8.05737e-01
91806598a	9.57954e-01	792070	34765	750604	23781	17685	49226	4295	5630	150	35081	14145	6.22216e+01	5.37913e+01	8.10245e+01	2.96293e+01	41466	2.48010e+00	1.34470e+00	7.62877e-01
1050791969	9.68112e-01	800469	26366	757539	25464	17466	50098	4419	5879	49	35773	14325	6.68890e+01	5.60434e+01	8.29236e+01	2.81857e+01	42930	2.49724e+00	1.45792e+00	7.51658e-01
91807406	9.39322e-01	776664	50171	731820	26853	17991	51483	5479	5873	272	34219	17264	7.39907e+01	6.79882e+01	7.88688e+01	3.19080e+01	44844	1.98210e+00	1.49258e+00	9.32913e-01
1050791679	9.65456e-01	798273	28562	756134	25308	16831	48810	4279	5881	61	34798	14012	6.58696e+01	5.66685e+01	8.19962e+01	2.87830e+01	42139	2.48344e+00	1.50365e+00	7.27597e-01
91791991	9.49774e-01	785306	41529	742979	24201	18126	50030	4765	5658	246	34767	15263	9.62079e+01	7.77985e+01	8.43982e+01	2.83867e+01	42327	2.27786e+00	1.33515e+00	8.42170e-01
1050802181a	9.55412e-01	789968	36867	749274	24065	16629	47378	4265	5680	181	33834	13544	8.09423e+01	6.47710e+01	8.51988e+01	2.70346e+01	40694	2.49808e+00	1.44717e+00	7.50880e-01
MR-1301_90125526	9.11484e-01	753647	73188	711154	24205	18288	49836	5579	5366	204	35593	14243	4.19893e+01	4.98469e+01	6.18357e+01	3.71623e+01	42493	2.49898e+00	1.32355e+00	1.03969e+00
1050802160a	9.58663e-01	792656	34179	750548	24609	17499	49921	4223	5463	200	35372	14549	6.35991e+01	5.46389e+01	8.10809e+01	2.97964e+01	42108	2.43123e+00	1.40631e+00	7.73018e-01
1050802136a	9.56731e-01	791059	35776	750494	23248	17317	48390	4212	5280	122	34254	14136	6.63893e+01	5.68446e+01	8.12795e+01	2.98786e+01	40565	2.42317e+00	1.34250e+00	7.97727e-01
91789944a	9.49774e-01	785306	41529	745004	22214	18088	48912	4168	5310	176	34532	14380	3.86442e+01	3.70657e+01	6.94242e+01	3.34388e+01	40302	2.40139e+00	1.22811e+00	7.84934e-01
91803464	9.58311e-01	792365	34470	751693	23139	17533	47395	4799	6011	79	33563	13832	9.15187e+01	7.64765e+01	8.40863e+01	2.78505e+01	40672	2.42647e+00	1.31974e+00	7.98370e-01
91790545	9.55387e-01	789947	36888	748916	23437	17594	48670	4362	5593	114	34262	14408	6.67617e+01	5.67492e+01	8.22181e+01	2.89890e+01	41031	2.37798e+00	1.33210e+00	7.79903e-01
1050797497a	9.56567e-01	790923	35912	750847	21930	18146	48381	4313	5528	107	34471	13910	1.07699e+02	7.54810e+01	8.94802e+01	2.34885e+01	40076	2.47815e+00	1.20853e+00	7.80210e-01
1050802189a	9.43527e-01	780141	46694	742667	20199	17275	44705	4366	5678	272	31185	13520	8.08916e+01	6.62982e+01	8.49186e+01	2.70854e+01	37474	2.30658e+00	1.16926e+00	7.68933e-01
91807117	9.49004e-01	784670	42165	740115	27008	17547	51509	4859	5734	334	35677	15832	8.63499e+01	7.15149e+01	8.34023e+01	2.89809e+01	44555	2.25347e+00	1.53918e+00	8.47401e-01
91807594	9.49533e-01	785107	41728	742777	24643	17687	49551	4750	5716	282	34407	15144	9.22995e+01	7.50012e+01	8.42009e+01	2.84359e+01	42330	2.27199e+00	1.39328e+00	8.31001e-01
