Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
MAAC034	9.69122e-01	922605	29396	864665	36828	21112	70115	4262	4628	656	49802	20313	3.60654e+01	2.78729e+01	7.59663e+01	3.11092e+01	57940	2.45173e+00	1.74441e+00	9.20916e-01
MESP036	9.76143e-01	929289	22712	870700	37983	20606	69969	4440	4740	463	49724	20245	3.76485e+01	3.02564e+01	7.64335e+01	3.08263e+01	58589	2.45611e+00	1.84330e+00	9.36709e-01
MVAL033	9.87580e-01	940177	11824	878912	40476	20789	71044	5244	5678	462	50293	20751	5.15084e+01	4.53661e+01	8.63973e+01	2.48596e+01	61265	2.42364e+00	1.94699e+00	9.23565e-01
MBIL003	9.82252e-01	935105	16896	874276	39475	21354	71444	5014	5610	420	50432	21012	5.95289e+01	5.74562e+01	8.63413e+01	2.55496e+01	60829	2.40015e+00	1.84860e+00	8.93761e-01
MNOT012	9.80764e-01	933688	18313	871837	41208	20643	71588	5172	5644	366	50677	20911	5.03873e+01	4.60195e+01	8.36657e+01	2.70584e+01	61851	2.42346e+00	1.99622e+00	9.16371e-01
MCOP143	9.81874e-01	934745	17256	873751	40166	20828	70899	5155	5684	347	50218	20681	6.89171e+01	7.23379e+01	8.86527e+01	2.38023e+01	60994	2.42822e+00	1.92846e+00	9.06932e-01
MCAI023	9.82182e-01	935038	16963	870703	43727	20608	74276	5058	5504	1211	52753	21523	5.81755e+01	5.35927e+01	8.59536e+01	2.59430e+01	64335	2.45101e+00	2.12185e+00	9.18968e-01
MCOP117	9.81399e-01	934293	17708	872607	41360	20326	71176	5119	5628	330	50253	20923	5.25307e+01	4.87093e+01	8.45601e+01	2.64999e+01	61686	2.40181e+00	2.03483e+00	9.09559e-01
MUCH022	9.87404e-01	940010	11991	876957	41897	21156	73333	5176	5597	720	51712	21621	5.42772e+01	5.17257e+01	8.61443e+01	2.53109e+01	63053	2.39175e+00	1.98038e+00	9.24781e-01
MGLA011	9.87671e-01	940264	11737	877821	41780	20663	72136	5153	5726	386	50912	21224	5.32759e+01	4.89836e+01	8.67101e+01	2.46570e+01	62443	2.39879e+00	2.02197e+00	8.99930e-01
MCOP130	9.82286e-01	935137	16864	872178	41149	21810	73828	5182	5677	1705	52175	21653	5.18097e+01	4.72062e+01	8.35831e+01	2.71404e+01	62959	2.40960e+00	1.88670e+00	9.12806e-01
MSOF012	9.85914e-01	938591	13410	877041	40506	21044	71934	5047	5514	503	50623	21311	6.91206e+01	6.79776e+01	8.52772e+01	2.80646e+01	61550	2.37544e+00	1.92482e+00	9.15306e-01
MSAN025	9.69693e-01	923149	28852	865971	37194	19984	68410	4190	4507	386	48698	19712	3.02234e+01	2.19435e+01	6.84129e+01	3.32515e+01	57178	2.47047e+00	1.86119e+00	9.29665e-01
MAAC056	9.66689e-01	920289	31712	864126	36045	20118	67979	3925	4332	346	48431	19548	3.45120e+01	2.68561e+01	7.38491e+01	3.21863e+01	56163	2.47754e+00	1.79168e+00	9.06048e-01
MSAN014	9.74414e-01	927643	24358	870179	35869	21595	69802	4400	4807	453	49439	20363	3.85048e+01	3.20513e+01	7.72254e+01	3.06904e+01	57464	2.42788e+00	1.66099e+00	9.15332e-01
MTEH006	9.65711e-01	919358	32643	863059	34354	21945	69886	3986	4321	655	49683	20203	3.39073e+01	2.85530e+01	7.18765e+01	3.34037e+01	56299	2.45919e+00	1.56546e+00	9.22472e-01
MPAU028	9.85803e-01	938485	13516	876173	41556	20756	72163	5095	5694	465	51025	21138	5.52220e+01	5.01020e+01	8.46166e+01	2.64721e+01	62312	2.41390e+00	2.00212e+00	8.94802e-01
MBRU007	9.62257e-01	916070	35931	860592	35144	20334	68909	3240	3599	442	48844	20065	3.30116e+01	2.57713e+01	7.12337e+01	3.26209e+01	55478	2.43429e+00	1.72834e+00	9.00250e-01
MSAN028	9.74506e-01	927731	24270	869204	38096	20431	69653	4324	4926	443	49558	20095	4.06757e+01	3.31336e+01	7.99217e+01	2.93040e+01	58527	2.46619e+00	1.86462e+00	8.77791e-01
MSAN036	9.87544e-01	940143	11858	877241	41810	21092	72900	5147	5820	520	51372	21528	6.96613e+01	6.46465e+01	8.86912e+01	2.36867e+01	62902	2.38629e+00	1.98227e+00	8.84364e-01
MWAR091	9.86953e-01	939580	12421	876967	42119	20494	72360	4993	5668	393	51113	21247	5.97833e+01	5.20705e+01	8.70855e+01	2.48280e+01	62613	2.40566e+00	2.05519e+00	8.80910e-01
MIST011	9.85017e-01	937737	14264	876455	38159	23123	73404	5203	5690	623	51831	21573	5.64745e+01	5.34583e+01	8.43856e+01	2.67867e+01	61282	2.40259e+00	1.65026e+00	9.14411e-01
MAAC059	9.82585e-01	935422	16579	875739	38866	20817	70558	4765	5082	357	50007	20551	4.68189e+01	4.27623e+01	8.07336e+01	2.89677e+01	59683	2.43331e+00	1.86703e+00	9.37623e-01
MIST025	9.85374e-01	938077	13924	875696	40381	22000	73369	5196	5703	632	51937	21432	4.68306e+01	3.92254e+01	8.24384e+01	2.75626e+01	62381	2.42334e+00	1.83550e+00	9.11099e-01
MINN011	9.86583e-01	939228	12773	877194	41507	20527	71846	5086	5540	470	50763	21083	5.19758e+01	4.95944e+01	8.29927e+01	2.73168e+01	62034	2.40777e+00	2.02207e+00	9.18051e-01
MCOP094	9.62299e-01	916110	35891	861016	34553	20541	68771	3235	3575	314	48890	19881	3.69585e+01	3.17736e+01	7.52193e+01	3.18834e+01	55094	2.45913e+00	1.68215e+00	9.04895e-01
MGHE027	9.83169e-01	935978	16023	873877	41883	20218	71735	5049	5465	194	50982	20753	6.99130e+01	6.44867e+01	8.87839e+01	2.39959e+01	62101	2.45661e+00	2.07157e+00	9.23879e-01
MSAN017	9.74981e-01	928183	23818	870305	37054	20824	69480	4375	4783	250	49369	20111	3.80578e+01	3.03484e+01	7.71654e+01	3.06785e+01	57878	2.45483e+00	1.77939e+00	9.14698e-01
MESP029	9.76991e-01	930096	21905	872006	35652	22438	71090	4497	4880	864	50549	20541	3.77541e+01	3.08579e+01	7.67754e+01	3.04564e+01	58090	2.46088e+00	1.58891e+00	9.21516e-01
MPOR003	9.81445e-01	934337	17664	872485	41283	20569	71919	5054	5378	505	51006	20913	5.52893e+01	4.71833e+01	8.56908e+01	2.59927e+01	61852	2.43896e+00	2.00705e+00	9.39755e-01
MTEH038_2	9.88449e-01	941004	10997	877925	41524	21555	73522	5354	5680	725	51777	21745	5.83821e+01	5.24775e+01	8.73311e+01	2.45416e+01	63079	2.38110e+00	1.92642e+00	9.42606e-01
MAAC045	9.70537e-01	923952	28049	867276	36088	20588	68664	4046	4503	371	48995	19669	3.53848e+01	2.85792e+01	7.45120e+01	3.18402e+01	56676	2.49098e+00	1.75287e+00	8.98512e-01
MANT033	9.87450e-01	940053	11948	875982	42808	21263	74155	5426	5650	389	52180	21975	5.82371e+01	5.46956e+01	8.65326e+01	2.50604e+01	64071	2.37452e+00	2.01326e+00	9.60354e-01
MPAU010	9.65722e-01	919368	32633	863824	34909	20635	68898	3360	3857	441	49049	19849	3.80193e+01	3.03778e+01	7.74979e+01	3.05103e+01	55544	2.47111e+00	1.69174e+00	8.71143e-01
MAAC042	9.74620e-01	927839	24162	869711	37267	20861	69747	4390	4801	351	49380	20367	3.51010e+01	2.71366e+01	7.47033e+01	3.13273e+01	58128	2.42451e+00	1.78644e+00	9.14393e-01
MFRE010	9.71022e-01	924414	27587	866915	36898	20601	69224	4213	4601	327	49129	20095	3.25308e+01	2.36639e+01	7.21312e+01	3.19679e+01	57499	2.44484e+00	1.79108e+00	9.15671e-01
MANT001	9.82600e-01	935436	16565	874102	40240	21094	71815	5200	5331	140	50867	20948	7.06899e+01	6.69723e+01	8.90083e+01	2.38527e+01	61334	2.42825e+00	1.90765e+00	9.75427e-01
MSAN039	9.87404e-01	940010	11991	876414	42749	20847	73143	5402	5785	477	51600	21543	6.09414e+01	5.34076e+01	8.71685e+01	2.47616e+01	63596	2.39521e+00	2.05061e+00	9.33794e-01
MIST003	9.87986e-01	940564	11437	878912	38981	22671	73404	5280	5552	633	51757	21647	5.38989e+01	4.98405e+01	8.37323e+01	2.69444e+01	61652	2.39095e+00	1.71942e+00	9.51009e-01
MBEL060	9.64335e-01	918048	33953	862695	34620	20733	69018	3354	3651	370	49034	19984	3.52919e+01	2.81567e+01	7.49568e+01	3.21590e+01	55353	2.45366e+00	1.66980e+00	9.18652e-01
MCOP142	9.82145e-01	935003	16998	872779	41860	20364	71613	5143	5766	381	50629	20984	7.54063e+01	8.09782e+01	8.99998e+01	2.27839e+01	62224	2.41274e+00	2.05559e+00	8.91953e-01
MGLA015	9.87731e-01	940321	11680	877960	41542	20819	72099	5278	5700	374	50904	21195	5.24669e+01	4.40493e+01	8.73570e+01	2.41410e+01	62361	2.40170e+00	1.99539e+00	9.25965e-01
MESP022	9.74229e-01	927467	24534	868986	38448	20033	69574	4309	4564	406	49401	20173	3.60861e+01	2.98166e+01	7.45432e+01	3.16563e+01	58481	2.44887e+00	1.91923e+00	9.44128e-01
MCAI011	9.85813e-01	938495	13506	873804	41914	22777	76257	5384	5713	1241	53837	22420	7.85397e+01	7.64502e+01	8.99414e+01	2.29384e+01	64691	2.40129e+00	1.84019e+00	9.42412e-01
MESP007	9.77491e-01	930572	21429	870813	38649	21110	71398	4374	5037	474	50445	20953	4.60745e+01	4.10895e+01	8.19600e+01	2.87436e+01	59759	2.40753e+00	1.83084e+00	8.68374e-01
MBIL007	9.80747e-01	933672	18329	871465	41141	21066	72372	5212	5615	445	51247	21125	5.91001e+01	5.64070e+01	8.62739e+01	2.56077e+01	62207	2.42589e+00	1.95296e+00	9.28228e-01
MWAR030	9.81939e-01	934807	17194	875778	38539	20490	69874	4640	4948	338	49628	20246	4.02876e+01	3.64637e+01	7.67898e+01	3.05965e+01	59029	2.45125e+00	1.88087e+00	9.37753e-01
MPAU022	9.67603e-01	921159	30842	864925	35804	20430	69492	3342	3772	475	49433	20059	3.52866e+01	2.75149e+01	7.40390e+01	3.15915e+01	56234	2.46438e+00	1.75252e+00	8.86002e-01
MSAN055	9.86835e-01	939468	12533	876623	42104	20741	72461	5196	5846	325	51159	21302	5.34389e+01	4.34931e+01	8.57585e+01	2.56591e+01	62845	2.40161e+00	2.02999e+00	8.88813e-01
MESP050	9.85872e-01	938551	13450	875126	42878	20547	72964	5213	5709	267	51371	21593	5.61011e+01	5.29049e+01	8.48772e+01	2.63917e+01	63425	2.37906e+00	2.08683e+00	9.13120e-01
MKHA011	9.87688e-01	940280	11721	877177	42168	20935	72824	5248	5834	219	51508	21316	5.11848e+01	4.36069e+01	8.68816e+01	2.44213e+01	63103	2.41640e+00	2.01423e+00	8.99554e-01
MBEL044	9.61153e-01	915019	36982	859628	35270	20121	68705	3110	3639	367	48932	19773	3.45607e+01	2.72890e+01	7.42361e+01	3.25729e+01	55391	2.47469e+00	1.75289e+00	8.54630e-01
MGAL007	9.81979e-01	934845	17156	873856	40331	20658	71270	5037	5262	352	50476	20794	5.93102e+01	5.64116e+01	8.61008e+01	2.58370e+01	60989	2.42743e+00	1.95232e+00	9.57241e-01
MWAR057	9.88598e-01	941146	10855	878332	42322	20492	72258	5134	5821	358	51062	21196	6.33257e+01	5.16315e+01	8.91822e+01	2.31112e+01	62814	2.40904e+00	2.06529e+00	8.81979e-01
MPAM005	9.82368e-01	935215	16786	873973	40199	21043	71350	5189	5657	253	50360	20990	5.95023e+01	5.89305e+01	8.66543e+01	2.52327e+01	61242	2.39924e+00	1.91033e+00	9.17271e-01
MCOP080	9.62793e-01	916580	35421	861265	35021	20294	68757	3161	3636	383	49003	19754	3.18359e+01	2.30958e+01	7.06965e+01	3.25819e+01	55315	2.48066e+00	1.72568e+00	8.69362e-01
MTOR018	9.67414e-01	920979	31022	864479	36484	20016	69215	3383	3853	711	49237	19978	3.37324e+01	2.38979e+01	7.38131e+01	3.22686e+01	56500	2.46456e+00	1.82274e+00	8.78017e-01
MBEL099	9.72860e-01	926164	25837	867716	38403	20045	69609	4231	4595	646	49664	19945	3.62571e+01	2.98241e+01	7.52160e+01	3.15514e+01	58448	2.49005e+00	1.91584e+00	9.20783e-01
MPAU038	9.88065e-01	940639	11362	877367	42321	20951	73049	5416	5656	456	51364	21685	6.19812e+01	5.87791e+01	8.67688e+01	2.49565e+01	63272	2.36864e+00	2.02000e+00	9.57567e-01
MESP011	9.60293e-01	914200	37801	859800	33987	20413	68268	3082	3419	441	48555	19713	3.28569e+01	2.61475e+01	7.05955e+01	3.30783e+01	54400	2.46310e+00	1.66497e+00	9.01433e-01
MBRU014	9.81425e-01	934318	17683	872646	41158	20514	71305	5229	5569	392	50252	21053	5.30685e+01	4.86187e+01	8.50446e+01	2.61886e+01	61672	2.38693e+00	2.00634e+00	9.38948e-01
MWAR049	9.87586e-01	940183	11818	877498	41679	21006	72725	5131	5731	226	51320	21405	6.93883e+01	6.12873e+01	9.00640e+01	2.24068e+01	62685	2.39757e+00	1.98415e+00	8.95306e-01
MANT037	9.86295e-01	938954	13047	876336	41905	20713	72479	5133	5620	408	51203	21276	5.58221e+01	5.25228e+01	8.45958e+01	2.64908e+01	62618	2.40661e+00	2.02313e+00	9.13345e-01
MPAM002	9.81938e-01	934806	17195	874325	39867	20614	70533	5032	5427	262	50068	20465	5.40267e+01	5.16485e+01	8.45382e+01	2.67000e+01	60481	2.44652e+00	1.93398e+00	9.27216e-01
MUCH008	9.68207e-01	921734	30267	863966	37239	20529	69466	4109	4666	414	49300	20166	3.61147e+01	2.90342e+01	7.50745e+01	3.16300e+01	57768	2.44471e+00	1.81397e+00	8.80626e-01
MBEL066	9.54840e-01	909009	42992	854754	34580	19675	67329	3049	3504	379	48062	19267	3.07460e+01	2.20972e+01	7.05206e+01	3.34924e+01	54255	2.49452e+00	1.75756e+00	8.70148e-01
MSAN003	9.68315e-01	921837	30164	863543	37593	20701	71203	3545	4184	542	50707	20496	3.84720e+01	3.01539e+01	7.83625e+01	3.06840e+01	58294	2.47399e+00	1.81600e+00	8.47275e-01
MCOP128	9.81786e-01	934661	17340	873337	41070	20254	70805	5148	5564	346	50076	20729	4.95113e+01	4.52145e+01	8.29538e+01	2.73806e+01	61324	2.41575e+00	2.02775e+00	9.25234e-01
MTEH055	9.88081e-01	940654	11347	878129	41091	21434	73076	5133	5672	720	51626	21450	6.26052e+01	5.89331e+01	8.72539e+01	2.47603e+01	62525	2.40681e+00	1.91709e+00	9.04972e-01
MSAN040	9.85993e-01	938666	13335	875771	41673	21222	73062	5266	5726	447	51618	21444	5.46092e+01	4.90899e+01	8.50381e+01	2.61910e+01	62895	2.40711e+00	1.96367e+00	9.19665e-01
MCOP030	9.66274e-01	919894	32107	863327	36080	20487	69829	3323	3857	378	49829	20000	3.69661e+01	2.75355e+01	7.67085e+01	3.09062e+01	56567	2.49145e+00	1.76112e+00	8.61550e-01
MBRU022	9.87813e-01	940399	11602	877445	41938	21016	72804	5317	5758	431	51521	21283	5.13091e+01	4.52058e+01	8.66539e+01	2.45790e+01	62954	2.42076e+00	1.99553e+00	9.23411e-01
MWAR013	9.81587e-01	934472	17529	875064	38497	20911	70544	4609	5084	354	50063	20481	4.76544e+01	4.32712e+01	8.14326e+01	2.86811e+01	59408	2.44436e+00	1.84099e+00	9.06570e-01
MMAD005	9.86314e-01	938972	13029	876124	41638	21210	73247	5133	5568	517	51710	21537	5.51433e+01	5.33009e+01	8.37067e+01	2.69500e+01	62848	2.40098e+00	1.96313e+00	9.21875e-01
MCOP147	9.82189e-01	935045	16956	873008	41339	20698	71912	5122	5606	326	50865	21047	5.14591e+01	4.83447e+01	8.31381e+01	2.72980e+01	62037	2.41673e+00	1.99725e+00	9.13664e-01
MESP054	9.86935e-01	939563	12438	877101	41481	20981	72536	5198	5614	409	51220	21316	6.03674e+01	5.70205e+01	8.59748e+01	2.56739e+01	62462	2.40289e+00	1.97707e+00	9.25900e-01
MBEL077	9.67774e-01	921322	30679	865531	35333	20458	68787	3471	3932	370	48980	19807	3.45805e+01	2.58489e+01	7.52402e+01	3.16381e+01	55791	2.47286e+00	1.72710e+00	8.82757e-01
MCOP041	9.62832e-01	916617	35384	861389	35167	20061	68319	3233	3685	287	48723	19596	3.62181e+01	2.79571e+01	7.54172e+01	3.15086e+01	55228	2.48637e+00	1.75300e+00	8.77341e-01
MCOP069	9.65378e-01	919041	32960	863679	35384	19978	68366	3271	3653	364	48631	19735	3.46794e+01	2.64817e+01	7.38126e+01	3.18169e+01	55362	2.46420e+00	1.77115e+00	8.95428e-01
MGIE006	9.70721e-01	924127	27874	865343	38080	20704	70629	4215	4591	634	50057	20572	3.85814e+01	3.44943e+01	7.63348e+01	3.15745e+01	58784	2.43326e+00	1.83926e+00	9.18101e-01
MANT023	9.88131e-01	940702	11299	877427	42417	20858	73037	5323	5666	366	51330	21707	6.21226e+01	5.79897e+01	8.67750e+01	2.48842e+01	63275	2.36467e+00	2.03361e+00	9.39463e-01
MTEH050	9.87925e-01	940506	11495	876972	42512	21022	73645	5187	5633	812	51986	21659	6.02041e+01	5.41138e+01	8.69724e+01	2.48215e+01	63534	2.40020e+00	2.02226e+00	9.20824e-01
MWAR100	9.87201e-01	939816	12185	877853	40812	21151	72277	5125	5642	350	51238	21039	5.91857e+01	5.17185e+01	8.73998e+01	2.45515e+01	61963	2.43538e+00	1.92955e+00	9.08366e-01
MAAC026	9.73001e-01	926298	25703	868322	37767	20209	69103	4278	4737	344	49068	20035	3.45923e+01	2.59269e+01	7.40506e+01	3.16532e+01	57976	2.44911e+00	1.86882e+00	9.03103e-01
MBRU003	9.63751e-01	917492	34509	852129	46927	18436	76202	3522	3998	2667	54356	21846	4.02318e+01	3.27725e+01	7.87398e+01	3.04807e+01	65363	2.48814e+00	2.54540e+00	8.80940e-01
MBRU009_2	9.88048e-01	940623	11378	877420	42182	21021	73030	5174	5904	443	51218	21812	6.79333e+01	6.94229e+01	8.69797e+01	2.49558e+01	63203	2.34816e+00	2.00666e+00	8.76355e-01
MPOR007	9.87143e-01	939761	12240	878298	40528	20935	71442	5139	5729	513	50462	20980	4.97343e+01	4.27617e+01	8.58247e+01	2.52052e+01	61463	2.40524e+00	1.93590e+00	8.97015e-01
MNOT006	9.82519e-01	935359	16642	873194	41527	20638	71796	5202	5714	361	50651	21145	5.35815e+01	5.02651e+01	8.50214e+01	2.62202e+01	62165	2.39541e+00	2.01216e+00	9.10396e-01
MTOR007	9.69564e-01	923026	28975	866426	36485	20115	69375	3411	3873	376	49450	19925	3.92754e+01	3.05690e+01	7.87410e+01	3.03987e+01	56600	2.48181e+00	1.81382e+00	8.80713e-01
MWAR094	9.87930e-01	940510	11491	878411	41377	20722	72011	5138	5604	368	51013	20998	5.96129e+01	5.04561e+01	8.83271e+01	2.37804e+01	62099	2.42942e+00	1.99677e+00	9.16845e-01
MVAL044	9.87395e-01	940001	12000	877733	41588	20680	72063	5086	5696	225	51038	21025	5.03216e+01	4.64098e+01	8.52722e+01	2.56134e+01	62268	2.42749e+00	2.01103e+00	8.92907e-01
MCOP091	9.60527e-01	914423	37578	860064	34119	20240	67926	3115	3504	332	48477	19449	3.47906e+01	2.81212e+01	7.31230e+01	3.26396e+01	54359	2.49252e+00	1.68572e+00	8.88984e-01
MGIE007	9.75796e-01	928959	23042	870190	38703	20066	69353	4379	5042	353	49048	20305	4.31364e+01	3.66152e+01	8.11078e+01	2.88435e+01	58769	2.41556e+00	1.92879e+00	8.68505e-01
MTEH017	9.72459e-01	925782	26219	867441	36998	21343	70051	4565	4999	704	49645	20406	3.25920e+01	2.29689e+01	7.23931e+01	3.16082e+01	58341	2.43286e+00	1.73350e+00	9.13183e-01
MKHA004	9.87676e-01	940269	11732	877613	44137	18519	70782	5071	5236	402	50295	20487	5.47535e+01	4.70779e+01	8.59824e+01	2.58035e+01	62656	2.45497e+00	2.38334e+00	9.68487e-01
MESP004	9.66810e-01	920404	31597	864364	35747	20293	69180	3395	3703	441	49244	19936	3.63062e+01	2.74342e+01	7.47377e+01	3.17216e+01	56040	2.47010e+00	1.76154e+00	9.16824e-01
MAAC016	9.74755e-01	927968	24033	869548	37884	20536	69761	4436	4707	338	49490	20271	3.77938e+01	2.93264e+01	7.70485e+01	3.06852e+01	58420	2.44142e+00	1.84476e+00	9.42426e-01
MWAR024	9.82236e-01	935090	16911	874868	39499	20723	70797	4845	5234	376	50321	20476	5.75594e+01	5.66895e+01	8.47723e+01	2.69622e+01	60222	2.45756e+00	1.90605e+00	9.25678e-01
MGAL011	9.81875e-01	934746	17255	873876	40062	20808	71336	4939	5299	304	50624	20712	5.76866e+01	5.13494e+01	8.57765e+01	2.60141e+01	60870	2.44419e+00	1.92532e+00	9.32063e-01
MBEL098	9.74886e-01	928092	23909	869162	38380	20550	70118	4413	4879	463	49818	20300	3.42338e+01	2.51520e+01	7.41490e+01	3.12024e+01	58930	2.45409e+00	1.86764e+00	9.04489e-01
MWAR086	9.88865e-01	941400	10601	878598	42190	20612	72265	5214	5845	365	51000	21265	6.80190e+01	5.63829e+01	8.99221e+01	2.24732e+01	62802	2.39831e+00	2.04687e+00	8.92044e-01
MAAC031	9.76623e-01	929746	22255	871236	38253	20257	69298	4445	4965	383	49318	19980	3.60562e+01	2.76935e+01	7.57532e+01	3.06897e+01	58510	2.46837e+00	1.88838e+00	8.95267e-01
MSAN022	9.75495e-01	928672	23329	869485	39168	20019	69656	4508	4997	208	49543	20113	3.98562e+01	3.09050e+01	7.98262e+01	2.90328e+01	59187	2.46323e+00	1.95654e+00	9.02141e-01
MOSW005	9.87697e-01	940289	11712	879055	40485	20749	71408	5005	5493	356	50671	20737	5.90931e+01	5.67859e+01	8.61146e+01	2.54299e+01	61234	2.44351e+00	1.95118e+00	9.11160e-01
MTEH028	9.87622e-01	940217	11784	878296	39882	22039	72792	5277	5814	724	51399	21393	5.16750e+01	4.64870e+01	8.63382e+01	2.48364e+01	61921	2.40261e+00	1.80961e+00	9.07637e-01
MZUR012	9.69314e-01	922788	29213	854909	47021	20858	79290	4363	5011	3913	56681	22609	3.49552e+01	2.75508e+01	7.40325e+01	3.19109e+01	67879	2.50701e+00	2.25434e+00	8.70684e-01
MSAN011	9.75543e-01	928718	23283	870693	37577	20448	69410	4262	4746	399	49236	20174	3.34940e+01	2.44801e+01	7.28409e+01	3.19678e+01	58025	2.44057e+00	1.83769e+00	8.98019e-01
MCOP051	9.66384e-01	919999	32002	864589	31672	23738	71650	3482	3953	851	51043	20607	3.48809e+01	2.78751e+01	7.35865e+01	3.16643e+01	55410	2.47697e+00	1.33423e+00	8.80850e-01
MANT026	9.87246e-01	939859	12142	877374	41560	20925	72613	5199	5499	396	51126	21487	5.69874e+01	5.29614e+01	8.48810e+01	2.62312e+01	62485	2.37939e+00	1.98614e+00	9.45445e-01
MWAR035	9.80673e-01	933602	18399	872027	41232	20343	70954	5275	5612	329	50172	20782	4.79994e+01	4.30753e+01	8.30834e+01	2.72653e+01	61575	2.41420e+00	2.02684e+00	9.39950e-01
MPOR010	9.88454e-01	941009	10992	877845	42828	20336	72477	5158	5777	538	51317	21160	5.43967e+01	4.91934e+01	8.76198e+01	2.39763e+01	63164	2.42519e+00	2.10602e+00	8.92851e-01
MCOP072	9.57607e-01	911643	40358	856977	33817	20849	68818	3111	3528	328	49046	19772	3.87440e+01	3.21067e+01	7.68841e+01	3.18174e+01	54666	2.48058e+00	1.62200e+00	8.81803e-01
MTOR014	9.63610e-01	917358	34643	862013	34924	20421	68776	3291	3629	375	48914	19862	3.48879e+01	2.80067e+01	7.31041e+01	3.24653e+01	55345	2.46269e+00	1.71020e+00	9.06861e-01
MTEH039_2	9.85464e-01	938163	13838	875069	41945	21149	73159	5197	5799	752	51603	21556	5.11120e+01	4.51600e+01	8.32251e+01	2.72184e+01	63094	2.39390e+00	1.98331e+00	8.96189e-01
MIST008	9.88075e-01	940648	11353	877814	39797	23037	74591	5474	5715	710	52437	22154	5.52048e+01	4.75393e+01	8.62726e+01	2.51351e+01	62834	2.36693e+00	1.72753e+00	9.57830e-01
MSOF008	9.86389e-01	939043	12958	876748	40758	21537	72843	5202	5710	485	51433	21410	4.81441e+01	4.27622e+01	8.49025e+01	2.57035e+01	62295	2.40229e+00	1.89246e+00	9.11033e-01
MESP058	9.86478e-01	939128	12873	874819	43617	20692	73965	5197	5721	711	52215	21750	6.34380e+01	6.06902e+01	8.68855e+01	2.51869e+01	64309	2.40069e+00	2.10792e+00	9.08408e-01
MCAI004_2	9.86375e-01	939030	12971	874544	43625	20861	74638	5036	5582	1180	52804	21834	6.04570e+01	5.51268e+01	8.64134e+01	2.53855e+01	64486	2.41843e+00	2.09122e+00	9.02186e-01
MBEL023	9.63813e-01	917551	34450	861817	35107	20627	69238	3386	3680	350	49263	19975	3.61999e+01	2.92236e+01	7.59107e+01	3.19261e+01	55734	2.46623e+00	1.70199e+00	9.20109e-01
MPAU036	9.86589e-01	939234	12767	876041	42617	20576	72747	5314	5626	488	51139	21608	5.52281e+01	4.91466e+01	8.47414e+01	2.63071e+01	63193	2.36667e+00	2.07120e+00	9.44543e-01
MVAL001	9.76110e-01	929258	22743	869783	38489	20986	71028	4374	4996	429	50458	20570	4.39616e+01	3.75580e+01	8.15942e+01	2.88103e+01	59475	2.45299e+00	1.83403e+00	8.75500e-01
MBEL033	9.69522e-01	922986	29015	866220	36046	20720	70070	3423	3901	437	49654	20416	3.94520e+01	3.24853e+01	7.88208e+01	3.05398e+01	56766	2.43211e+00	1.73967e+00	8.77467e-01
MPOR006	9.87392e-01	939998	12003	876497	42663	20838	73271	5232	5742	541	51649	21622	5.20911e+01	4.49577e+01	8.73798e+01	2.41041e+01	63501	2.38872e+00	2.04737e+00	9.11181e-01
MCOP139	9.81365e-01	934260	17741	872198	40797	21265	72334	5206	5702	383	51242	21092	5.48094e+01	5.16543e+01	8.53850e+01	2.60248e+01	62062	2.42945e+00	1.91850e+00	9.13013e-01
MBEL007	9.60292e-01	914199	37802	859603	33914	20682	68587	3111	3510	190	48985	19602	3.09263e+01	2.32905e+01	7.01573e+01	3.29901e+01	54596	2.49898e+00	1.63978e+00	8.86325e-01
MVAL011_2	9.85208e-01	937919	14082	875347	41342	21230	72901	5108	5707	489	51561	21340	5.40838e+01	5.31630e+01	8.35481e+01	2.71835e+01	62572	2.41617e+00	1.94734e+00	8.95041e-01
MGIE002	9.70675e-01	924084	27917	866000	37022	21062	70497	4035	4570	221	50114	20383	4.30068e+01	3.97672e+01	8.01519e+01	2.98900e+01	58084	2.45862e+00	1.75776e+00	8.82932e-01
MGHE031	9.87874e-01	940457	11544	878703	41129	20625	71662	5094	5537	406	50784	20878	6.85534e+01	6.35252e+01	8.84788e+01	2.38482e+01	61754	2.43242e+00	1.99413e+00	9.19993e-01
MPAU031	9.86292e-01	938951	13050	875883	41665	21403	73613	5047	5709	494	51991	21622	6.43966e+01	6.20511e+01	8.60869e+01	2.58780e+01	63068	2.40454e+00	1.94669e+00	8.84043e-01
MCAI029	9.87051e-01	939674	12327	873532	45800	20342	75458	5196	5727	1367	53273	22185	4.94697e+01	4.31345e+01	8.55021e+01	2.54566e+01	66142	2.40131e+00	2.25150e+00	9.07281e-01
MTOR003	9.65355e-01	919019	32982	863685	34521	20813	69072	3342	3658	493	49131	19941	3.44261e+01	2.62069e+01	7.28783e+01	3.23777e+01	55334	2.46382e+00	1.65863e+00	9.13614e-01
MCOP024	9.62980e-01	916758	35243	862223	34101	20434	68308	3148	3459	254	48648	19660	3.41428e+01	2.73042e+01	7.25304e+01	3.25802e+01	54535	2.47447e+00	1.66884e+00	9.10090e-01
